row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
34,34,17,0,sty+tfidf,2,0,0.06252204060812443,True
35,35,17,1,sty+tfidf,2,1,0.9989079565202547,True
36,36,18,0,sty+tfidf,2,0,0.24444521167320493,True
37,37,18,1,sty+tfidf,2,1,0.9968607227928228,True
38,38,19,0,sty+tfidf,2,0,0.11126663830323436,True
39,39,19,1,sty+tfidf,2,1,0.9996077812027273,True
40,40,20,0,sty+tfidf,2,0,0.000732608511679,True
41,41,20,1,sty+tfidf,2,1,0.8844178075365936,True
42,42,21,0,sty+tfidf,2,0,0.026040357788009897,True
43,43,21,1,sty+tfidf,2,1,0.9765026216580711,True
44,44,22,0,sty+tfidf,2,0,0.3475378981836959,True
45,45,22,1,sty+tfidf,2,1,0.9790595272863718,True
46,46,23,0,sty+tfidf,2,0,0.000447972967719654,True
47,47,23,1,sty+tfidf,2,1,0.9981408213517398,True
48,48,24,0,sty+tfidf,2,0,0.10171423630412932,True
49,49,24,1,sty+tfidf,2,1,0.5084938520167455,True
50,50,25,0,sty+tfidf,2,0,0.09184104795431138,True
51,51,25,1,sty+tfidf,2,1,0.969624047673039,True
52,52,26,0,sty+tfidf,2,0,0.16123534330099645,True
53,53,26,1,sty+tfidf,2,1,0.9978334822112572,True
54,54,27,0,sty+tfidf,2,0,0.0010433576814206575,True
55,55,27,1,sty+tfidf,2,1,0.9819388070625297,True
56,56,28,0,sty+tfidf,2,1,0.8831923883312127,False
57,57,28,1,sty+tfidf,2,1,0.9991755317979081,True
58,58,29,0,sty+tfidf,2,0,0.016280696852706954,True
59,59,29,1,sty+tfidf,2,1,0.9979852806920677,True
60,60,30,0,sty+tfidf,2,0,0.0013363650655540153,True
61,61,30,1,sty+tfidf,2,1,0.9946205201347033,True
62,62,31,0,sty+tfidf,2,0,0.00039813717001052347,True
63,63,31,1,sty+tfidf,2,1,0.9855064248248548,True
64,64,32,0,sty+tfidf,2,0,0.029262144402061027,True
65,65,32,1,sty+tfidf,2,0,0.0006810871654991852,False
66,66,33,0,sty+tfidf,2,0,0.003002879150273007,True
67,67,33,1,sty+tfidf,2,1,0.9923943852847052,True
68,68,34,0,sty+tfidf,2,0,0.020798582338284237,True
69,69,34,1,sty+tfidf,2,1,0.8104335427830534,True
70,70,35,0,sty+tfidf,2,0,0.012064626379227303,True
71,71,35,1,sty+tfidf,2,1,0.9989687907095679,True
72,72,36,0,sty+tfidf,2,0,0.0003220547004235556,True
73,73,36,1,sty+tfidf,2,1,0.9858983273017605,True
74,74,37,0,sty+tfidf,2,0,0.0005659517151418481,True
75,75,37,1,sty+tfidf,2,1,0.9961290975628958,True
76,76,38,0,sty+tfidf,2,0,0.004495861547773713,True
77,77,38,1,sty+tfidf,2,1,0.9986692625222261,True
78,78,39,0,sty+tfidf,2,0,0.008396053146497757,True
79,79,39,1,sty+tfidf,2,1,0.9970242720408674,True
80,80,40,0,sty+tfidf,2,0,0.0012604247458048573,True
81,81,40,1,sty+tfidf,2,1,0.9912136316008054,True
82,82,41,0,sty+tfidf,2,0,0.0016163947456667902,True
83,83,41,1,sty+tfidf,2,1,0.8993593799852594,True
84,84,42,0,sty+tfidf,2,0,0.39127452088676756,True
85,85,42,1,sty+tfidf,2,1,0.9914391411540293,True
86,86,43,0,sty+tfidf,2,0,0.06908959284424618,True
87,87,43,1,sty+tfidf,2,1,0.9993052672354229,True
88,88,44,0,sty+tfidf,2,0,0.060879148835986156,True
89,89,44,1,sty+tfidf,2,1,0.9244966689801637,True
90,90,45,0,sty+tfidf,2,0,0.014865424501770311,True
91,91,45,1,sty+tfidf,2,0,0.4264575505934698,False
92,92,46,0,sty+tfidf,2,0,0.006423521463327324,True
93,93,46,1,sty+tfidf,2,1,0.9993904651704455,True
94,94,47,0,sty+tfidf,2,0,0.008262810627866497,True
95,95,47,1,sty+tfidf,2,1,0.9354229757657406,True
96,96,48,0,sty+tfidf,2,0,0.00020977148954412286,True
97,97,48,1,sty+tfidf,2,0,0.3411747892362678,False
98,98,49,0,sty+tfidf,2,0,0.00011978626371330271,True
99,99,49,1,sty+tfidf,2,1,0.9898485462504353,True
100,100,50,0,sty+tfidf,2,1,0.706647227219426,False
101,101,50,1,sty+tfidf,2,1,0.9922363884987152,True
102,102,51,0,sty+tfidf,2,0,0.10899352855421969,True
103,103,51,1,sty+tfidf,2,1,0.9963170850821617,True
104,104,52,0,sty+tfidf,2,0,0.005058593501794402,True
105,105,52,1,sty+tfidf,2,0,0.4397227849681574,False
106,106,53,0,sty+tfidf,2,0,0.07298794821546334,True
107,107,53,1,sty+tfidf,2,1,0.9970521428443161,True
108,108,54,0,sty+tfidf,2,0,0.0022236596894215453,True
109,109,54,1,sty+tfidf,2,0,0.33789849550892526,False
110,110,55,0,sty+tfidf,2,0,0.0028859128051642383,True
111,111,55,1,sty+tfidf,2,1,0.9962896675516361,True
112,112,56,0,sty+tfidf,2,0,0.0009066915326211204,True
113,113,56,1,sty+tfidf,2,1,0.9969006579144157,True
114,114,57,0,sty+tfidf,2,0,0.0022866809872398477,True
115,115,57,1,sty+tfidf,2,1,0.9883156257812477,True
116,116,58,0,sty+tfidf,2,0,0.04468883388179027,True
117,117,58,1,sty+tfidf,2,1,0.9971790285272631,True
118,118,59,0,sty+tfidf,2,0,0.0030716037401610106,True
119,119,59,1,sty+tfidf,2,1,0.9994105578497549,True
120,120,60,0,sty+tfidf,2,0,0.0038377479392899144,True
121,121,60,1,sty+tfidf,2,1,0.9603715628633449,True
122,122,61,0,sty+tfidf,2,0,0.012433202005339173,True
123,123,61,1,sty+tfidf,2,1,0.9692756618220718,True
124,124,62,0,sty+tfidf,2,0,0.020172494367627847,True
125,125,62,1,sty+tfidf,2,1,0.9924021719687571,True
126,126,63,0,sty+tfidf,2,0,0.026448539127438102,True
127,127,63,1,sty+tfidf,2,1,0.9492568692887053,True
128,128,64,0,sty+tfidf,2,0,0.0012973504642329917,True
129,129,64,1,sty+tfidf,2,1,0.871364944713804,True
130,130,65,0,sty+tfidf,2,1,0.8807820386837443,False
131,131,65,1,sty+tfidf,2,1,0.9719819538503723,True
132,132,66,0,sty+tfidf,2,1,0.5051045830699801,False
133,133,66,1,sty+tfidf,2,1,0.9662976915880693,True
134,134,67,0,sty+tfidf,2,0,0.057128664404636376,True
135,135,67,1,sty+tfidf,2,1,0.9935047148081713,True
136,136,68,0,sty+tfidf,2,0,0.007199465724323513,True
137,137,68,1,sty+tfidf,2,1,0.9657655541202949,True
138,138,69,0,sty+tfidf,2,0,0.019999596050523826,True
139,139,69,1,sty+tfidf,2,1,0.8065397086398057,True
140,140,70,0,sty+tfidf,2,0,0.005089359525321513,True
141,141,70,1,sty+tfidf,2,1,0.8610176234416738,True
142,142,71,0,sty+tfidf,2,0,0.0010478855622799803,True
143,143,71,1,sty+tfidf,2,1,0.9997536441549036,True
144,144,72,0,sty+tfidf,2,0,0.0006685287683593124,True
145,145,72,1,sty+tfidf,2,1,0.9560795722200408,True
146,146,73,1,sty+tfidf,2,1,0.9962607874777771,True
147,147,74,0,sty+tfidf,2,0,0.0004525727770610603,True
148,148,74,1,sty+tfidf,2,1,0.999234973453203,True
149,149,75,0,sty+tfidf,2,0,0.0029104746420525974,True
150,150,75,1,sty+tfidf,2,1,0.9922883274760022,True
151,151,76,0,sty+tfidf,2,0,0.005786839138723025,True
152,152,76,1,sty+tfidf,2,1,0.9984897555685517,True
153,153,77,0,sty+tfidf,2,0,0.006361103739441448,True
154,154,77,1,sty+tfidf,2,1,0.8663469566814344,True
155,155,78,0,sty+tfidf,2,0,0.010854474675945745,True
156,156,78,1,sty+tfidf,2,1,0.5750373152840121,True
157,157,79,0,sty+tfidf,2,1,0.8737646601571023,False
158,158,79,1,sty+tfidf,2,1,0.9274639806491325,True
159,159,80,0,sty+tfidf,2,0,0.007419009518757926,True
160,160,80,1,sty+tfidf,2,1,0.5858855595907453,True
161,161,81,0,sty+tfidf,2,0,0.04202961826846807,True
162,162,81,1,sty+tfidf,2,1,0.9990858498099815,True
163,163,82,0,sty+tfidf,2,0,0.002797699765909883,True
164,164,82,1,sty+tfidf,2,1,0.9934359064865934,True
165,165,83,0,sty+tfidf,2,0,0.001397432139692368,True
166,166,83,1,sty+tfidf,2,1,0.9961049246685807,True
167,167,84,0,sty+tfidf,2,0,0.006491839092322427,True
168,168,84,1,sty+tfidf,2,1,0.9815537875980331,True
169,169,85,0,sty+tfidf,2,0,0.006046236359604937,True
170,170,85,1,sty+tfidf,2,1,0.9974077127682729,True
171,171,86,0,sty+tfidf,2,0,0.03517114045401904,True
172,172,86,1,sty+tfidf,2,1,0.9996623460852512,True
173,173,87,0,sty+tfidf,2,0,0.008021152487507965,True
174,174,87,1,sty+tfidf,2,1,0.9868529594255739,True
175,175,88,0,sty+tfidf,2,1,0.610880921100971,False
176,176,88,1,sty+tfidf,2,1,0.9817062293343022,True
177,177,89,0,sty+tfidf,2,0,0.029064024467498045,True
178,178,89,1,sty+tfidf,2,1,0.9976417273067049,True
179,179,90,0,sty+tfidf,2,0,0.005209206734777379,True
180,180,90,1,sty+tfidf,2,1,0.9807960808759256,True
181,181,91,0,sty+tfidf,2,0,0.010950179331772265,True
182,182,91,1,sty+tfidf,2,1,0.9952592891091133,True
183,183,92,0,sty+tfidf,2,0,0.3035146467890736,True
184,184,92,1,sty+tfidf,2,1,0.9983614243810381,True
185,185,93,0,sty+tfidf,2,0,0.004000558539180817,True
186,186,93,1,sty+tfidf,2,1,0.9933922290855557,True
187,187,94,0,sty+tfidf,2,0,0.017010888593850287,True
188,188,94,1,sty+tfidf,2,1,0.99763456544242,True
189,189,95,0,sty+tfidf,2,0,0.00445963181246714,True
190,190,95,1,sty+tfidf,2,1,0.927399513958016,True
191,191,96,0,sty+tfidf,2,0,0.0015416557186508182,True
192,192,96,1,sty+tfidf,2,1,0.9899565131928306,True
193,193,97,0,sty+tfidf,2,0,0.0029001397916403257,True
194,194,97,1,sty+tfidf,2,1,0.9965453819901838,True
195,195,98,0,sty+tfidf,2,0,0.0060251260946052165,True
196,196,98,1,sty+tfidf,2,1,0.9758444137712355,True
197,197,99,0,sty+tfidf,2,0,0.008239326491108478,True
198,198,99,1,sty+tfidf,2,1,0.998488351956603,True
199,199,100,0,sty+tfidf,2,0,6.52148750751031e-05,True
200,200,100,1,sty+tfidf,2,1,0.9980684059335257,True
201,201,101,0,sty+tfidf,2,0,0.002400347773250242,True
202,202,101,1,sty+tfidf,2,1,0.9883770288214252,True
203,203,102,0,sty+tfidf,2,0,0.0003037607057133959,True
204,204,102,1,sty+tfidf,2,1,0.9915875536229443,True
205,205,103,0,sty+tfidf,2,0,0.0009171404518025286,True
206,206,103,1,sty+tfidf,2,1,0.997352263656836,True
207,207,104,0,sty+tfidf,2,0,0.05657053162907505,True
208,208,104,1,sty+tfidf,2,1,0.97156991150113,True
209,209,105,0,sty+tfidf,2,0,0.037639315064710355,True
210,210,105,1,sty+tfidf,2,1,0.9969872475448641,True
211,211,106,0,sty+tfidf,2,0,0.002218689785694028,True
212,212,106,1,sty+tfidf,2,1,0.9465459425791348,True
213,213,107,0,sty+tfidf,2,0,0.05093246711948902,True
214,214,107,1,sty+tfidf,2,1,0.998467879426386,True
215,215,108,0,sty+tfidf,2,0,3.797232978031312e-05,True
216,216,108,1,sty+tfidf,2,1,0.5748405548409284,True
217,217,109,0,sty+tfidf,2,0,0.0062505910764752,True
218,218,109,1,sty+tfidf,2,1,0.9637551910054485,True
219,219,110,0,sty+tfidf,2,0,0.018157611879522532,True
220,220,110,1,sty+tfidf,2,1,0.8237954490195954,True
221,221,111,0,sty+tfidf,2,0,0.003811943711046001,True
222,222,111,1,sty+tfidf,2,1,0.9977332162653814,True
223,223,112,0,sty+tfidf,2,0,0.0002441756438181761,True
224,224,112,1,sty+tfidf,2,1,0.9995744969701588,True
225,225,113,0,sty+tfidf,2,0,0.00105386318949741,True
226,226,113,1,sty+tfidf,2,1,0.7984956146850298,True
227,227,114,0,sty+tfidf,2,0,0.01889099360211181,True
228,228,114,1,sty+tfidf,2,1,0.9956943599300566,True
229,229,115,0,sty+tfidf,2,0,0.001935744194610356,True
230,230,115,1,sty+tfidf,2,1,0.9703664708886345,True
231,231,116,0,sty+tfidf,2,0,0.0002233502474828445,True
232,232,116,1,sty+tfidf,2,1,0.9940340649922923,True
233,233,117,0,sty+tfidf,2,0,0.007899411364455941,True
234,234,117,1,sty+tfidf,2,1,0.9871134016791475,True
235,235,118,0,sty+tfidf,2,0,0.014482826124712501,True
236,236,118,1,sty+tfidf,2,1,0.999731036461538,True
237,237,119,0,sty+tfidf,2,0,0.00038731146566332576,True
238,238,119,1,sty+tfidf,2,1,0.9813353124963855,True
239,239,120,0,sty+tfidf,2,0,0.0890117813163732,True
240,240,120,1,sty+tfidf,2,1,0.973319356372321,True
241,241,121,0,sty+tfidf,2,0,0.002539241414852966,True
242,242,121,1,sty+tfidf,2,1,0.9992766935720103,True
243,243,122,0,sty+tfidf,2,0,0.04843847589583354,True
244,244,122,1,sty+tfidf,2,1,0.9996322784294209,True
245,245,123,0,sty+tfidf,2,1,0.8348368612631892,False
246,246,123,1,sty+tfidf,2,1,0.988495089582086,True
247,247,124,0,sty+tfidf,2,0,0.012054900439117909,True
248,248,124,1,sty+tfidf,2,1,0.9968895903609476,True
249,249,125,0,sty+tfidf,2,0,0.036707282006854206,True
250,250,125,1,sty+tfidf,2,1,0.5009993659172439,True
251,251,126,0,sty+tfidf,2,0,0.0015481695603563799,True
252,252,126,1,sty+tfidf,2,1,0.997360246032779,True
253,253,127,0,sty+tfidf,2,0,0.017304836641344266,True
254,254,127,1,sty+tfidf,2,1,0.996405377396165,True
255,255,128,0,sty+tfidf,2,0,0.002558437103577111,True
256,256,128,1,sty+tfidf,2,1,0.9937655290467339,True
257,257,129,0,sty+tfidf,2,0,0.002544462966922179,True
258,258,129,1,sty+tfidf,2,1,0.9943648520721327,True
259,259,130,0,sty+tfidf,2,0,0.000745069804896176,True
260,260,130,1,sty+tfidf,2,1,0.9300594390462692,True
261,261,131,0,sty+tfidf,2,0,0.0005358286053279001,True
262,262,131,1,sty+tfidf,2,1,0.9869333233618376,True
263,263,132,0,sty+tfidf,2,0,0.3451096044634808,True
264,264,132,1,sty+tfidf,2,1,0.9976446326497881,True
265,265,133,0,sty+tfidf,2,0,5.59888263035519e-05,True
266,266,133,1,sty+tfidf,2,1,0.9921320083889259,True
267,267,134,0,sty+tfidf,2,0,0.010549049954014778,True
268,268,134,1,sty+tfidf,2,0,0.09031564438686389,False
269,269,135,0,sty+tfidf,2,0,0.0005406150972804666,True
270,270,135,1,sty+tfidf,2,1,0.9962306343315869,True
271,271,136,0,sty+tfidf,2,0,0.023106412896195607,True
272,272,136,1,sty+tfidf,2,1,0.9636672390820301,True
273,273,137,0,sty+tfidf,2,0,0.0006154385102523313,True
274,274,137,1,sty+tfidf,2,1,0.9866408657040884,True
275,275,138,0,sty+tfidf,2,0,0.001979625518383001,True
276,276,138,1,sty+tfidf,2,1,0.972710028897232,True
277,277,139,0,sty+tfidf,2,0,0.0011466150034186381,True
278,278,139,1,sty+tfidf,2,1,0.9285531021724276,True
279,279,140,0,sty+tfidf,2,0,0.08844572918925023,True
280,280,140,1,sty+tfidf,2,1,0.9355198014919204,True
281,281,141,0,sty+tfidf,2,0,0.004143576003419509,True
282,282,141,1,sty+tfidf,2,1,0.996463979715249,True
283,283,142,0,sty+tfidf,2,0,0.0016447536870545277,True
284,284,142,1,sty+tfidf,2,1,0.9975424862611715,True
285,285,143,0,sty+tfidf,2,0,0.0011293587899128387,True
286,286,143,1,sty+tfidf,2,1,0.9992133318399502,True
287,287,144,0,sty+tfidf,2,0,0.0032122845170190536,True
288,288,144,1,sty+tfidf,2,1,0.9952809320904153,True
289,289,145,0,sty+tfidf,2,0,0.00060533878922854,True
290,290,145,1,sty+tfidf,2,1,0.9992082452432799,True
291,291,146,0,sty+tfidf,2,0,0.07074455517459005,True
292,292,146,1,sty+tfidf,2,1,0.9783487920383084,True
293,293,147,0,sty+tfidf,2,0,0.0024732422503598497,True
294,294,147,1,sty+tfidf,2,1,0.810814200668083,True
295,295,148,0,sty+tfidf,2,0,0.0014860269050224952,True
296,296,148,1,sty+tfidf,2,1,0.99790925126688,True
297,297,149,0,sty+tfidf,2,0,0.004484492525385843,True
298,298,149,1,sty+tfidf,2,1,0.9800023984921017,True
299,299,150,0,sty+tfidf,2,0,0.0006580432388127804,True
300,300,150,1,sty+tfidf,2,1,0.9639616980095148,True
301,301,151,0,sty+tfidf,2,0,0.01721228601647411,True
302,302,151,1,sty+tfidf,2,1,0.9897025730366982,True
303,303,152,0,sty+tfidf,2,0,0.0015205989590499768,True
304,304,152,1,sty+tfidf,2,1,0.7658273258094823,True
305,305,153,0,sty+tfidf,2,0,0.013453856295314188,True
306,306,153,1,sty+tfidf,2,1,0.9995079243802736,True
307,307,154,0,sty+tfidf,2,0,0.10413823617526602,True
308,308,154,1,sty+tfidf,2,1,0.9994220809004075,True
309,309,155,0,sty+tfidf,2,0,0.0004702657148603399,True
310,310,155,1,sty+tfidf,2,1,0.9958368477526263,True
311,311,156,0,sty+tfidf,2,0,0.003758568241107054,True
312,312,156,1,sty+tfidf,2,1,0.9997650076075817,True
313,313,157,0,sty+tfidf,2,0,0.0009198773511152316,True
314,314,157,1,sty+tfidf,2,1,0.9065169301844808,True
315,315,158,0,sty+tfidf,2,0,0.0009998712057620667,True
316,316,158,1,sty+tfidf,2,1,0.988238870675196,True
317,317,159,0,sty+tfidf,2,0,0.000294614370705528,True
318,318,159,1,sty+tfidf,2,1,0.9997027567349629,True
319,319,160,0,sty+tfidf,2,0,0.009094188547931599,True
320,320,160,1,sty+tfidf,2,1,0.9947256798592432,True
321,321,161,0,sty+tfidf,2,0,0.00015419522276221366,True
322,322,161,1,sty+tfidf,2,1,0.9983033927241463,True
323,323,162,0,sty+tfidf,2,0,0.005741317191370708,True
324,324,162,1,sty+tfidf,2,1,0.9995669170858662,True
325,325,163,0,sty+tfidf,2,0,0.001322453065356036,True
326,326,163,1,sty+tfidf,2,1,0.9630038177684178,True
327,327,164,0,sty+tfidf,2,0,0.003452836057602323,True
328,328,164,1,sty+tfidf,2,1,0.9978380183062613,True
329,329,165,0,sty+tfidf,2,0,0.29696873142034474,True
330,330,165,1,sty+tfidf,2,1,0.9973614629727613,True
331,331,166,0,sty+tfidf,2,0,0.3599505623215168,True
332,332,166,1,sty+tfidf,2,1,0.9750844086916433,True
333,333,167,0,sty+tfidf,2,0,0.0037535786546266225,True
334,334,167,1,sty+tfidf,2,1,0.7039730375952088,True
335,335,168,0,sty+tfidf,2,0,0.004372572263197254,True
336,336,168,1,sty+tfidf,2,1,0.999570889393076,True
337,337,169,0,sty+tfidf,2,0,0.005998720584989484,True
338,338,169,1,sty+tfidf,2,1,0.9981847743744794,True
339,339,170,0,sty+tfidf,2,0,0.002460032948364324,True
340,340,170,1,sty+tfidf,2,1,0.9978938619500212,True
341,341,171,0,sty+tfidf,2,0,0.001891038182745679,True
342,342,171,1,sty+tfidf,2,1,0.9965200875491323,True
343,343,172,0,sty+tfidf,2,0,0.008227236316980776,True
344,344,172,1,sty+tfidf,2,1,0.9634402811225735,True
345,345,173,0,sty+tfidf,2,0,0.011242404105062586,True
346,346,173,1,sty+tfidf,2,1,0.9994887873970371,True
347,347,174,0,sty+tfidf,2,0,0.00023472706790375527,True
348,348,174,1,sty+tfidf,2,1,0.9980748067382164,True
349,349,175,0,sty+tfidf,2,0,0.000497453912194997,True
350,350,175,1,sty+tfidf,2,1,0.7195254726422874,True
351,351,176,0,sty+tfidf,2,0,0.017565921944861923,True
352,352,176,1,sty+tfidf,2,1,0.9901956763124049,True
353,353,177,0,sty+tfidf,2,0,0.01824879483255393,True
354,354,177,1,sty+tfidf,2,1,0.9460748247336569,True
355,355,178,0,sty+tfidf,2,0,0.06722262241601687,True
356,356,178,1,sty+tfidf,2,1,0.9988750625857427,True
357,357,179,0,sty+tfidf,2,0,0.007810482025419197,True
358,358,179,1,sty+tfidf,2,1,0.9908112298685435,True
359,359,180,0,sty+tfidf,2,0,0.004925714934346264,True
360,360,180,1,sty+tfidf,2,1,0.9906602513686684,True
361,361,181,0,sty+tfidf,2,0,0.0006354943418607865,True
362,362,181,1,sty+tfidf,2,1,0.9996794196474712,True
363,363,182,0,sty+tfidf,2,0,0.0001472744003504928,True
364,364,182,1,sty+tfidf,2,1,0.9740873004068683,True
365,365,183,0,sty+tfidf,2,0,0.00024099503354562383,True
366,366,183,1,sty+tfidf,2,0,0.18294147081711454,False
367,367,184,0,sty+tfidf,2,0,0.0005182460402472804,True
368,368,184,1,sty+tfidf,2,1,0.9496379315324637,True
369,369,185,0,sty+tfidf,2,0,0.012989083416194022,True
370,370,185,1,sty+tfidf,2,1,0.8661193599688393,True
371,371,186,0,sty+tfidf,2,0,0.3107166945009401,True
372,372,186,1,sty+tfidf,2,1,0.9936853076189578,True
373,373,187,0,sty+tfidf,2,0,0.09341193541603447,True
374,374,187,1,sty+tfidf,2,1,0.9998154287954132,True
375,375,188,0,sty+tfidf,2,0,0.0051513067965893,True
376,376,188,1,sty+tfidf,2,1,0.998651263168416,True
377,377,189,0,sty+tfidf,2,0,2.9273678321869593e-05,True
378,378,189,1,sty+tfidf,2,1,0.8915212124938806,True
379,379,190,0,sty+tfidf,2,0,0.003712447131869162,True
380,380,190,1,sty+tfidf,2,1,0.8814452784575016,True
381,381,191,0,sty+tfidf,2,0,0.0008408413128692639,True
382,382,191,1,sty+tfidf,2,1,0.9852114099913132,True
383,383,192,0,sty+tfidf,2,0,0.007733672959247217,True
384,384,192,1,sty+tfidf,2,1,0.9990767469872646,True
385,385,193,0,sty+tfidf,2,0,0.013324267469500831,True
386,386,193,1,sty+tfidf,2,1,0.9596446506525609,True
387,387,194,0,sty+tfidf,2,0,0.04088020448774084,True
388,388,194,1,sty+tfidf,2,1,0.9567441586739904,True
389,389,195,0,sty+tfidf,2,0,0.00028547645751557496,True
390,390,195,1,sty+tfidf,2,1,0.9852402403990359,True
391,391,196,0,sty+tfidf,2,0,0.00020261087361750076,True
392,392,196,1,sty+tfidf,2,1,0.9880606575711577,True
393,393,197,0,sty+tfidf,2,0,0.021707933993510547,True
394,394,197,1,sty+tfidf,2,1,0.9992780186297139,True
395,395,198,0,sty+tfidf,2,0,0.001163828843555159,True
396,396,198,1,sty+tfidf,2,1,0.9988421002458594,True
397,397,199,0,sty+tfidf,2,0,0.10059020420187777,True
398,398,199,1,sty+tfidf,2,1,0.8631077734477143,True
399,399,200,0,sty+tfidf,2,0,0.0004310080464121706,True
400,400,200,1,sty+tfidf,2,1,0.9814882845729179,True
401,401,201,0,sty+tfidf,2,0,0.0060302993784419135,True
402,402,201,1,sty+tfidf,2,1,0.9882403663556026,True
403,403,202,0,sty+tfidf,2,0,0.0026731516030252004,True
404,404,202,1,sty+tfidf,2,1,0.8890141641935048,True
405,405,203,0,sty+tfidf,2,0,0.03578738189853979,True
406,406,203,1,sty+tfidf,2,1,0.8906513973386897,True
407,407,204,0,sty+tfidf,2,1,0.6107229560696411,False
408,408,204,1,sty+tfidf,2,1,0.9874199992948671,True
409,409,205,0,sty+tfidf,2,0,0.0003245232153333307,True
410,410,205,1,sty+tfidf,2,1,0.9794785280896326,True
411,411,206,0,sty+tfidf,2,0,0.03574586601794915,True
412,412,206,1,sty+tfidf,2,1,0.9983212668848345,True
413,413,207,0,sty+tfidf,2,0,0.0012210971022776325,True
414,414,207,1,sty+tfidf,2,1,0.6364651337827318,True
415,415,208,0,sty+tfidf,2,0,0.09459710050976743,True
416,416,208,1,sty+tfidf,2,1,0.9930983893414745,True
417,417,209,0,sty+tfidf,2,0,0.0024784620009289738,True
418,418,209,1,sty+tfidf,2,1,0.9995644169946934,True
419,419,210,0,sty+tfidf,2,0,0.0061449280162280615,True
420,420,210,1,sty+tfidf,2,1,0.8098112233891664,True
421,421,211,0,sty+tfidf,2,0,0.00017590935465679736,True
422,422,211,1,sty+tfidf,2,0,0.30862217343767273,False
423,423,212,0,sty+tfidf,2,0,0.038465417943826914,True
424,424,212,1,sty+tfidf,2,1,0.9977086047475444,True
425,425,213,0,sty+tfidf,2,1,0.5636111973707522,False
426,426,213,1,sty+tfidf,2,1,0.9994505886775524,True
427,427,214,0,sty+tfidf,2,0,0.008178607689733153,True
428,428,214,1,sty+tfidf,2,1,0.9921423208031342,True
429,429,215,0,sty+tfidf,2,0,0.0013342980717032445,True
430,430,215,1,sty+tfidf,2,1,0.7509213972217106,True
431,431,216,0,sty+tfidf,2,0,0.0003224742236114599,True
432,432,216,1,sty+tfidf,2,1,0.910290003392565,True
433,433,217,0,sty+tfidf,2,0,0.000713883359031229,True
434,434,217,1,sty+tfidf,2,1,0.98747315827669,True
435,435,218,0,sty+tfidf,2,0,0.0025056232927917208,True
436,436,218,1,sty+tfidf,2,1,0.9815091637831073,True
437,437,219,0,sty+tfidf,2,0,0.0006430636792036442,True
438,438,219,1,sty+tfidf,2,1,0.9786330907720735,True
439,439,220,0,sty+tfidf,2,0,0.0038823922560047163,True
440,440,220,1,sty+tfidf,2,1,0.9949213989899575,True
441,441,221,0,sty+tfidf,2,0,0.000950346530786618,True
442,442,221,1,sty+tfidf,2,1,0.9929031922906429,True
443,443,222,0,sty+tfidf,2,0,0.04544453962450164,True
444,444,222,1,sty+tfidf,2,1,0.9995676075407542,True
445,445,223,0,sty+tfidf,2,0,0.011039387394511227,True
